"NAZEV";"CU_HNO3";"PB_HNO3";"ZN_HNO3"
"Jindrichuv Hradec";1,52605630349505;2,4595888418037;3,19867311755068
"Jindrichuv Hradec";1,48160454092422;2,31253542384721;3,20274644293832
"Jindrichuv Hradec";1,80828877117927;2,24070968927596;3,20274644293832
"Jindrichuv Hradec";2,30258509299405;2,98061863574394;3,20274644293832
"Jindrichuv Hradec";1,45861502269952;2,4932054526027;3,20680324363393
"Jindrichuv Hradec";1,56861591791385;2,33214389523559;3,20680324363393
"Jindrichuv Hradec";2,15176220325946;2,42480272571829;3,20680324363393
"Jindrichuv Hradec";2,59525470695687;2,63188884013665;3,20680324363393
"Jindrichuv Hradec";1,79175946922805;2,72129542785222;3,21084365317094
"Jindrichuv Hradec";2,3887627892351;2,33214389523559;3,21084365317094
"Jindrichuv Hradec";2,66722820658195;2,61006979274201;3,21084365317094
"Jindrichuv Hradec";1,62924053973028;2,484906649788;3,21486780347066
"Jindrichuv Hradec";2,12823170584927;2,9338568698359;3,21486780347066
"Jindrichuv Hradec";2,30258509299405;2,92316158071916;3,21486780347066
"Jindrichuv Hradec";2,43361335540045;2,87356463957978;3,21486780347066
"Jindrichuv Hradec";2,52572864430826;2,54944517092557;3,21486780347066
"Jindrichuv Hradec";1,91692261218206;2,33214389523559;3,2188758248682
"Jindrichuv Hradec";2,99573227355399;2,52572864430826;3,2188758248682
"Jindrichuv Hradec";1,6094379124341;3,45946628978613;3,22286784613774
"Jindrichuv Hradec";1,75785791755237;2,67414864942653;3,22286784613774
"Jindrichuv Hradec";1,87180217690159;2,86220088092947;3,22286784613774
"Jindrichuv Hradec";2,56494935746154;2,53369681395743;3,22286784613774
"Jindrichuv Hradec";1,97408102602201;3,00568260440715;3,22684399451737
"Jindrichuv Hradec";2,45100509811232;2,87356463957978;3,22684399451737
"Jindrichuv Hradec";1,38629436111989;2,72129542785222;3,23080439573347
"Jindrichuv Hradec";1,77495235091167;2,23001440015921;3,23080439573347
"Jindrichuv Hradec";2,2082744135228;2,66722820658195;3,23080439573347
"Jindrichuv Hradec";1,28093384546206;2,18605127673809;3,23474917402449
"Jindrichuv Hradec";2,01089499914473;3,3322045101752;3,23474917402449
"Jindrichuv Hradec";2,06686275947298;2,32238772029022;3,23474917402449
"Jindrichuv Hradec";1,48160454092422;2,53369681395743;3,23867845216438
"Jindrichuv Hradec";2,14006616349627;3,10458667846607;3,23867845216438
"Jindrichuv Hradec";2,43361335540045;2,60268968544438;3,23867845216438
"Jindrichuv Hradec";1,80828877117927;2,8094026953625;3,24259235148552
"Jindrichuv Hradec";1,6094379124341;2,41591377830104;3,24649099190117
"Jindrichuv Hradec";2,58776403522771;2,91235066461493;3,24649099190117
"Jindrichuv Hradec";2,39789527279837;3,12236492448735;3,25037449192757
"Jindrichuv Hradec";2,46809953147162;2,66025953726586;3,25037449192757
"Jindrichuv Hradec";1,77495235091167;2,2082744135228;3,25809653802148
"Jindrichuv Hradec";2,42480272571829;2,97552956623647;3,25809653802148
"Jindrichuv Hradec";1,98787434815435;2,92316158071916;3,26193531432865
"Jindrichuv Hradec";1,88706964903238;2,62466859216316;3,27336401015227
"Jindrichuv Hradec";2,2082744135228;2,3887627892351;3,27336401015227
"Jindrichuv Hradec";2,42480272571829;2,60268968544438;3,27336401015227
"Jindrichuv Hradec";1,75785791755237;2,484906649788;3,27714473299218
"Jindrichuv Hradec";2,12823170584927;2,3887627892351;3,27714473299218
"Jindrichuv Hradec";1,45861502269952;2,32238772029022;3,28091121578765
"Jindrichuv Hradec";1,66770682055808;2,60268968544438;3,28091121578765
"Jindrichuv Hradec";2,02814824729229;2,8154087194227;3,28091121578765
"Jindrichuv Hradec";1,68639895357023;2,89591193827178;3,2846635654062
"Jindrichuv Hradec";1,94591014905531;2,91777073208428;3,2846635654062
"Jindrichuv Hradec";1,64865862558738;2,30258509299405;3,28840188751681
"Jindrichuv Hradec";2,29253475714054;2,50959926237837;3,28840188751681
"Jindrichuv Hradec";1,58923520511658;2,54944517092557;3,29212628660779
"Jindrichuv Hradec";1,70474809223843;3,05400118167796;3,29212628660779
"Jindrichuv Hradec";2,00148000021012;3,0633909220278;3,29583686600433
"Jindrichuv Hradec";2,69462718077007;2,57261223020711;3,29583686600433
"Jindrichuv Hradec";1,98787434815435;2,2512917986065;3,29953372788566
"Jindrichuv Hradec";1,3609765531356;2,4932054526027;3,30321697330195
"Jindrichuv Hradec";1,90210752639692;2,27212588550934;3,30688670219091
"Jindrichuv Hradec";2,33214389523559;2,64617479738412;3,31054301339402
"Jindrichuv Hradec";2,39789527279837;2,75366071235426;3,31054301339402
"Jindrichuv Hradec";1,33500106673234;2,55722731136763;3,31418600467253
"Jindrichuv Hradec";1,75785791755237;2,23001440015921;3,31418600467253
"Jindrichuv Hradec";2,06686275947298;2,89037175789616;3,31418600467253
"Jindrichuv Hradec";1,62924053973028;2,4595888418037;3,3178157727231
"Jindrichuv Hradec";1,62924053973028;2,63188884013665;3,32503602069659
"Jindrichuv Hradec";2,21920348405499;2,76000994003292;3,32503602069659
"Jindrichuv Hradec";2,63905732961526;2,66722820658195;3,32503602069659
"Jindrichuv Hradec";1,19392246847243;2,4423470353692;3,32862668882732
"Jindrichuv Hradec";2,24070968927596;2,29253475714054;3,32862668882732
"Jindrichuv Hradec";2,58776403522771;2,66722820658195;3,3322045101752
"Jindrichuv Hradec";1,88706964903238;2,58021682959232;3,3357695763397
"Jindrichuv Hradec";2,69462718077007;2,55722731136763;3,3357695763397
"Jindrichuv Hradec";1,54756250871601;2,55722731136763;3,34286180464919
"Jindrichuv Hradec";1,77495235091167;2,484906649788;3,34286180464919
"Jindrichuv Hradec";1,85629799036563;2,41591377830104;3,34638914516716
"Jindrichuv Hradec";2,10413415427021;2,2082744135228;3,34638914516716
"Jindrichuv Hradec";1,90210752639692;2,4595888418037;3,3499040872746
"Jindrichuv Hradec";1,98787434815435;2,72785282839839;3,3499040872746
"Jindrichuv Hradec";2,01490302054226;2,66722820658195;3,3499040872746
"Jindrichuv Hradec";2,29253475714054;2,83321334405622;3,35340671782581
"Jindrichuv Hradec";2,58776403522771;2,63905732961526;3,35340671782581
"Jindrichuv Hradec";2,00148000021012;2,35137525716348;3,35689712276557
"Jindrichuv Hradec";2,33214389523559;3,12236492448735;3,35689712276557
"Jindrichuv Hradec";1,88706964903238;2,39789527279837;3,3603753871419
"Jindrichuv Hradec";2,41591377830104;3,09557760852371;3,3603753871419
"Jindrichuv Hradec";2,43361335540045;2,82137888640921;3,3603753871419
"Jindrichuv Hradec";2,04122032885964;3,23474917402449;3,36384159511838
"Jindrichuv Hradec";2,54160199346454;2,73436750941958;3,36729582998647
"Jindrichuv Hradec";1,56861591791385;2,4423470353692;3,37073817417745
"Jindrichuv Hradec";2,29253475714054;2,18605127673809;3,37073817417745
"Jindrichuv Hradec";1,93152141160321;2,92852352386054;3,37758751602302
"Jindrichuv Hradec";1,90210752639692;2,91235066461493;3,38099467434463
"Jindrichuv Hradec";2,2082744135228;3,10906095886099;3,38099467434463
"Jindrichuv Hradec";1,91692261218206;2,51769647261099;3,38777436133001
"Jindrichuv Hradec";2,65324196460721;2,94443897916644;3,38777436133001
"Jindrichuv Hradec";2,68102152871429;2,56494935746154;3,39450839351136
"Jindrichuv Hradec";2,91235066461493;2,53369681395743;3,39450839351136
"Jindrichuv Hradec";1,70474809223843;2,27212588550934;3,39785848039664
"Jindrichuv Hradec";1,94591014905531;3,18221184049661;3,39785848039664
"Jindrichuv Hradec";1,85629799036563;2,62466859216316;3,40119738166216
"Jindrichuv Hradec";2,43361335540045;3,5234150143864;3,40119738166216
"Jindrichuv Hradec";2,2082744135228;2,31253542384721;3,40452517175483
"Jindrichuv Hradec";2,36085400111802;3,32862668882732;3,40452517175483
"Jindrichuv Hradec";2,77258872223978;2,79116510781272;3,40452517175483
"Jindrichuv Hradec";2,64617479738412;2,75366071235426;3,40784192438082
"Jindrichuv Hradec";1,75785791755237;2,34180580614733;3,41444260841217
"Jindrichuv Hradec";2,10413415427021;3,03013370027132;3,42100000895834
"Jindrichuv Hradec";2,19722457733622;2,53369681395743;3,43398720448515
"Jindrichuv Hradec";2,12823170584927;2,31253542384721;3,4468078929142
"Jindrichuv Hradec";2,8094026953625;2,73436750941958;3,4626060097908
"Jindrichuv Hradec";1,84054963339749;2,43361335540045;3,47196645255036
"Jindrichuv Hradec";2,79728133483015;2,83907846350861;3,4904285153901
"Jindrichuv Hradec";1,38629436111989;2,99573227355399;3,49650756146648
"Jindrichuv Hradec";2,52572864430826;2,63905732961526;3,49953328238302
"Jindrichuv Hradec";2,04122032885964;2,4932054526027;3,51749783735832
"Jindrichuv Hradec";1,75785791755237;2,70805020110221;3,53222564406856
"Jindrichuv Hradec";3,20274644293832;2,61006979274201;3,54385368206368
"Jindrichuv Hradec";1,45861502269952;2,01490302054226;3,55534806148941
"Jindrichuv Hradec";1,68639895357023;2,63188884013665;3,6163087612791
"Jindrichuv Hradec";2,23001440015921;2,65324196460721;3,62700405039585
"Jindrichuv Hradec";2,24070968927596;3,04452243772342;3,65842024662923
"Jindrichuv Hradec";2,484906649788;2,33214389523559;3,66867674679642
"Jindrichuv Hradec";2,55722731136763;2,54160199346454;3,67630067190708
"Jindrichuv Hradec";1,80828877117927;2,82731362192902;3,69137633431252
"Jindrichuv Hradec";2,00148000021012;2,96527306606928;3,69386699562498
"Jindrichuv Hradec";1,80828877117927;2,94968833505258;3,72328088083127
"Jindrichuv Hradec";1,96009478404727;2,58021682959232;3,78872478908365
"Jindrichuv Hradec";2,16332302566054;2,37024374146785;3,8264651170665
"Jindrichuv Hradec";1,82454929205105;2,39789527279837;3,85014760171006
"Jindrichuv Hradec";2,45100509811232;2,89037175789616;3,95316494875932
"Jindrichuv Hradec";1,7227665977411;2,30258509299405;3,97781074596615
"Jindrichuv Hradec";0,993251773010283;2,34180580614733;3,9926809084456
"Jindrichuv Hradec";2,06686275947298;2,73436750941958;4,17438726989564
"Jindrichuv Hradec";3,23867845216438;3,77276093809464;4,35414143118434
"Jindrichuv Hradec";2,02814824729229;2,8154087194227;4,35926964755127
"Jindrichuv Hradec";2,37024374146785;2,70805020110221;4,47960696301275
"Jindrichuv Hradec";2,09186406167839;3,00071981506503;4,70592008908823
"Pisek";1,41098697371026;2,15176220325946;2,15176220325946
"Pisek";1,47017584510059;2,2353763433006;2,15524450509534
"Pisek";2,02814824729229;1,66770682055808;2,16332302566054
"Pisek";1,38629436111989;2,24070968927596;2,18605127673809
"Pisek";1,79175946922805;2,09186406167839;2,2082744135228
"Pisek";1,29746314741327;2,46809953147162;2,24495598015741
"Pisek";1,30833281965018;1,91692261218206;2,29253475714054
"Pisek";1,30833281965018;1,75785791755237;2,29253475714054
"Pisek";1,85629799036563;2,02814824729229;2,31253542384721
"Pisek";1,48613969608961;2,12226153886276;2,32238772029022
"Pisek";1,1314021114911;2,68784749378468;2,33214389523559
"Pisek";1,58923520511658;2,66722820658195;2,33214389523559
"Pisek";1,70474809223843;1,94591014905531;2,35137525716348
"Pisek";1,45861502269952;2,14006616349627;2,36085400111802
"Pisek";1,56861591791385;2,4932054526027;2,36085400111802
"Pisek";1,48160454092422;2,26176309847379;2,37024374146785
"Pisek";1,52605630349505;2,42480272571829;2,37954613413017
"Pisek";1,82454929205105;2,45100509811232;2,3887627892351
"Pisek";1,66770682055808;2,40694510831829;2,39789527279837
"Pisek";1,7404661748405;2,14006616349627;2,40694510831829
"Pisek";1,54756250871601;2,40694510831829;2,41591377830104
"Pisek";1,58923520511658;1,66770682055808;2,41591377830104
"Pisek";1,66770682055808;2,16332302566054;2,42480272571829
"Pisek";1,38629436111989;1,56861591791385;2,43361335540045
"Pisek";1,48160454092422;2,18605127673809;2,43361335540045
"Pisek";1,50407739677627;2,58021682959232;2,43361335540045
"Pisek";1,56861591791385;2,32238772029022;2,4423470353692
"Pisek";2,00148000021012;2,39789527279837;2,4423470353692
"Pisek";1,22377543162212;2,06686275947298;2,45100509811232
"Pisek";1,28093384546206;2,41591377830104;2,45100509811232
"Pisek";2,68784749378468;2,63188884013665;2,45100509811232
"Pisek";1,64865862558738;2,34180580614733;2,4595888418037
"Pisek";1,32707500145992;2,33214389523559;2,46809953147162
"Pisek";1,7227665977411;2,58776403522771;2,46809953147162
"Pisek";1,75785791755237;4,60716818865076;2,46809953147162
"Pisek";1,82454929205105;2,58021682959232;2,46809953147162
"Pisek";1,54756250871601;2,35137525716348;2,47653840011748
"Pisek";1,88706964903238;2,51769647261099;2,47653840011748
"Pisek";1,64865862558738;2,45100509811232;2,484906649788
"Pisek";1,43508452528932;2,32238772029022;2,5014359517392
"Pisek";1,54756250871601;2,72129542785222;2,5014359517392
"Pisek";1,62924053973028;2,17475172148416;2,5014359517392
"Pisek";1,80828877117927;2,01490302054226;2,5014359517392
"Pisek";1,90210752639692;2,51769647261099;2,5014359517392
"Pisek";2,2082744135228;2,35137525716348;2,5014359517392
"Pisek";1,56861591791385;2,54160199346454;2,50959926237837
"Pisek";1,77495235091167;2,37954613413017;2,50959926237837
"Pisek";2,05412373369555;1,75785791755237;2,52572864430826
"Pisek";2,24070968927596;2,41591377830104;2,52572864430826
"Pisek";1,45861502269952;2,19722457733622;2,53369681395743
"Pisek";1,88706964903238;2,55722731136763;2,53369681395743
"Pisek";1,55814461804655;2,40694510831829;2,54160199346454
"Pisek";1,66770682055808;2,58021682959232;2,54944517092557
"Pisek";1,64093657949347;2,87919845729804;2,55722731136763
"Pisek";1,68639895357023;2,34180580614733;2,55722731136763
"Pisek";1,82454929205105;2,46809953147162;2,55722731136763
"Pisek";1,96009478404727;2,47653840011748;2,55722731136763
"Pisek";2,01223279198639;2,28238238567653;2,56571829252441
"Pisek";1,68639895357023;2,31253542384721;2,57261223020711
"Pisek";1,7227665977411;1,64865862558738;2,57261223020711
"Pisek";1,91692261218206;2,53369681395743;2,57261223020711
"Pisek";1,93730177451871;2,63905732961526;2,57261223020711
"Pisek";1,38629436111989;2,46809953147162;2,58021682959232
"Pisek";1,70474809223843;2,10413415427021;2,58021682959232
"Pisek";1,91692261218206;2,24070968927596;2,58021682959232
"Pisek";1,38629436111989;2,46809953147162;2,58776403522771
"Pisek";1,54756250871601;2,4423470353692;2,58776403522771
"Pisek";1,62924053973028;2,28238238567653;2,58776403522771
"Pisek";1,84054963339749;2,17475172148416;2,58776403522771
"Pisek";1,91692261218206;1,91692261218206;2,58776403522771
"Pisek";1,96009478404727;2,24070968927596;2,58776403522771
"Pisek";2,18605127673809;2,02814824729229;2,58776403522771
"Pisek";1,88251383249652;2,27931646605469;2,58851563240702
"Pisek";1,77495235091167;2,31253542384721;2,59525470695687
"Pisek";2,11625551480255;2,24070968927596;2,59525470695687
"Pisek";1,45861502269952;2,79728133483015;2,60268968544438
"Pisek";1,68639895357023;2,10413415427021;2,60268968544438
"Pisek";1,7227665977411;2,21920348405499;2,60268968544438
"Pisek";1,79175946922805;2,30258509299405;2,60268968544438
"Pisek";1,48160454092422;1,84054963339749;2,61006979274201
"Pisek";1,66770682055808;2,484906649788;2,61006979274201
"Pisek";1,82454929205105;1,94591014905531;2,61006979274201
"Pisek";2,00148000021012;2,42480272571829;2,61006979274201
"Pisek";3,03974915897076;2,16332302566054;2,61006979274201
"Pisek";0,916290731874155;2,92852352386054;2,61739583283407
"Pisek";1,56861591791385;2,75366071235426;2,61739583283407
"Pisek";1,74571553072665;2,52572864430826;2,61739583283407
"Pisek";1,77495235091167;2,8848007128467;2,61739583283407
"Pisek";1,6094379124341;2,10413415427021;2,62466859216316
"Pisek";1,54756250871601;2,02814824729229;2,63188884013665
"Pisek";1,68639895357023;2,36085400111802;2,63188884013665
"Pisek";1,68639895357023;2,28238238567653;2,63188884013665
"Pisek";1,93152141160321;2,47653840011748;2,63188884013665
"Pisek";1,43508452528932;2,79728133483015;2,64617479738412
"Pisek";1,64865862558738;2,61006979274201;2,64617479738412
"Pisek";1,64865862558738;2,61006979274201;2,64617479738412
"Pisek";1,84054963339749;2,66025953726586;2,64617479738412
"Pisek";1,91692261218206;2,63905732961526;2,64617479738412
"Pisek";1,93152141160321;2,59525470695687;2,64617479738412
"Pisek";1,94591014905531;2,46809953147162;2,64617479738412
"Pisek";1,94591014905531;1,98787434815435;2,64617479738412
"Pisek";1,82454929205105;2,36085400111802;2,65324196460721
"Pisek";1,82454929205105;2,5014359517392;2,65324196460721
"Pisek";1,93152141160321;2,67414864942653;2,65324196460721
"Pisek";1,66770682055808;2,16332302566054;2,66025953726586
"Pisek";1,82454929205105;2,17475172148416;2,66025953726586
"Pisek";2,24070968927596;2,35137525716348;2,66025953726586
"Pisek";1,80005827204275;2,39698576841553;2,66374994220563
"Pisek";1,6094379124341;2,76000994003292;2,66722820658195
"Pisek";2,09186406167839;2,28238238567653;2,66722820658195
"Pisek";1,77495235091167;1,91692261218206;2,67414864942653
"Pisek";1,79175946922805;2,41591377830104;2,67414864942653
"Pisek";1,90210752639692;2,77258872223978;2,67414864942653
"Pisek";1,97408102602201;2,19722457733622;2,67414864942653
"Pisek";1,70474809223843;1,93152141160321;2,68102152871429
"Pisek";1,85629799036563;2,58021682959232;2,68102152871429
"Pisek";1,87180217690159;2,50959926237837;2,68102152871429
"Pisek";1,98787434815435;2,32238772029022;2,68102152871429
"Pisek";2,46809953147162;2,92852352386054;2,68102152871429
"Pisek";1,77495235091167;2,31253542384721;2,68784749378468
"Pisek";1,3609765531356;2,00148000021012;2,69462718077007
"Pisek";1,7227665977411;2,02814824729229;2,69462718077007
"Pisek";1,87180217690159;2,66025953726586;2,69462718077007
"Pisek";1,64865862558738;2,67414864942653;2,70136121295141
"Pisek";1,70474809223843;2,71469474382088;2,70136121295141
"Pisek";1,85629799036563;2,79728133483015;2,70136121295141
"Pisek";1,97408102602201;2,43361335540045;2,70136121295141
"Pisek";2,02814824729229;2,42480272571829;2,70136121295141
"Pisek";2,05412373369555;2,31253542384721;2,70136121295141
"Pisek";1,06471073699243;2,65324196460721;2,70805020110221
"Pisek";1,64865862558738;2,27212588550934;2,70805020110221
"Pisek";2,27212588550934;2,26176309847379;2,70805020110221
"Pisek";1,75785791755237;2,40694510831829;2,71469474382088
"Pisek";1,82454929205105;2,70805020110221;2,71469474382088
"Pisek";1,85629799036563;2,15176220325946;2,71469474382088
"Pisek";2,54944517092557;2,18605127673809;2,71469474382088
"Pisek";1,3609765531356;2,40694510831829;2,72129542785222
"Pisek";1,6094379124341;2,21920348405499;2,72129542785222
"Pisek";1,77495235091167;2,24070968927596;2,72129542785222
"Pisek";1,79175946922805;2,02814824729229;2,72129542785222
"Pisek";1,79175946922805;2,35137525716348;2,72129542785222
"Pisek";1,97408102602201;2,70136121295141;2,72129542785222
"Pisek";1,97408102602201;2,34180580614733;2,72129542785222
"Pisek";2,07944154167984;2,58021682959232;2,72129542785222
"Pisek";1,94591014905531;2,58776403522771;2,72785282839839
"Pisek";2,34180580614733;2,35137525716348;2,72785282839839
"Pisek";1,62924053973028;2,73436750941958;2,73436750941958
"Pisek";1,64865862558738;2,10413415427021;2,73436750941958
"Pisek";1,70474809223843;2,28238238567653;2,73436750941958
"Pisek";1,85629799036563;2,56494935746154;2,73436750941958
"Pisek";2,23001440015921;2,26176309847379;2,73436750941958
"Pisek";2,35137525716348;2,14006616349627;2,73436750941958
"Pisek";1,88706964903238;2,54160199346454;2,7408400239252
"Pisek";1,98375629154543;2,70136121295141;2,7408400239252
"Pisek";1,83896107071235;2,54396141256932;2,74406063862524
"Pisek";1,58923520511658;2,18605127673809;2,74727091425549
"Pisek";1,62924053973028;2,33214389523559;2,74727091425549
"Pisek";1,93152141160321;1,88706964903238;2,74727091425549
"Pisek";2,06686275947298;2,28238238567653;2,74727091425549
"Pisek";2,06686275947298;2,21920348405499;2,74727091425549
"Pisek";2,41591377830104;2,4423470353692;2,74727091425549
"Pisek";1,84054963339749;2,83907846350861;2,75366071235426
"Pisek";1,97408102602201;2,50959926237837;2,75366071235426
"Pisek";2,12823170584927;2,00148000021012;2,75366071235426
"Pisek";1,68639895357023;2,87919845729804;2,76000994003292
"Pisek";1,70292825552144;2,54160199346454;2,76000994003292
"Pisek";1,84054963339749;2,54944517092557;2,76000994003292
"Pisek";2,19722457733622;2,15176220325946;2,76000994003292
"Pisek";2,19722457733622;2,34180580614733;2,76000994003292
"Pisek";2,29253475714054;2,21920348405499;2,76000994003292
"Pisek";1,64865862558738;2,42480272571829;2,76631910922619
"Pisek";1,80664808172181;2,77258872223978;2,76631910922619
"Pisek";1,88706964903238;2,17475172148416;2,76631910922619
"Pisek";1,93152141160321;2,07944154167984;2,76631910922619
"Pisek";2,16332302566054;2,64617479738412;2,76631910922619
"Pisek";1,84054963339749;2,79728133483015;2,77258872223978
"Pisek";1,85629799036563;2,2512917986065;2,77258872223978
"Pisek";2,06686275947298;1,90210752639692;2,77258872223978
"Pisek";2,24070968927596;2,37024374146785;2,77258872223978
"Pisek";2,89037175789616;2,27212588550934;2,77258872223978
"Pisek";1,97546895129686;2,35801979988215;2,77633170851861
"Pisek";1,70474809223843;2,484906649788;2,77881927199042
"Pisek";1,77495235091167;2,77881927199042;2,77881927199042
"Pisek";2,01490302054226;1,80828877117927;2,77881927199042
"Pisek";2,04122032885964;2,5014359517392;2,77881927199042
"Pisek";1,78170913337455;2,43097830776244;2,78253905309295
"Pisek";1,75785791755237;2,27212588550934;2,78501124223833
"Pisek";1,96009478404727;2,29253475714054;2,78501124223833
"Pisek";2,02814824729229;2,63905732961526;2,78501124223833
"Pisek";2,09186406167839;2,32238772029022;2,78501124223833
"Pisek";2,14006616349627;2,16332302566054;2,78501124223833
"Pisek";2,30258509299405;2,36085400111802;2,78501124223833
"Pisek";1,66581824587021;2,70805020110221;2,79116510781272
"Pisek";2,06686275947298;2,3887627892351;2,79116510781272
"Pisek";1,85629799036563;2,36085400111802;2,79728133483015
"Pisek";1,77495235091167;2,42480272571829;2,80336038090653
"Pisek";1,80828877117927;2,64617479738412;2,80336038090653
"Pisek";1,80828877117927;1,94591014905531;2,80336038090653
"Pisek";2,2060741926132;2,63905732961526;2,80336038090653
"Pisek";2,22462355152433;3,14845336057165;2,80336038090653
"Pisek";2,57261223020711;2,4423470353692;2,80336038090653
"Pisek";1,79840401194672;2,20276475771183;2,80699014895711
"Pisek";1,84054963339749;3,16124671203156;2,8094026953625
"Pisek";0,587786664902119;2,61739583283407;2,8154087194227
"Pisek";1,82454929205105;2,46809953147162;2,8154087194227
"Pisek";2,11625551480255;2,43361335540045;2,8154087194227
"Pisek";1,6094379124341;1,88706964903238;2,82137888640921
"Pisek";1,68639895357023;3,3178157727231;2,82137888640921
"Pisek";1,79175946922805;2,34180580614733;2,82137888640921
"Pisek";1,80828877117927;2,47653840011748;2,82137888640921
"Pisek";2,04122032885964;2,60268968544438;2,82137888640921
"Pisek";2,09186406167839;2,59525470695687;2,82137888640921
"Pisek";2,14006616349627;2,36085400111802;2,82137888640921
"Pisek";2,32238772029022;2,29253475714054;2,82137888640921
"Pisek";1,45861502269952;2,4595888418037;2,82731362192902
"Pisek";1,50407739677627;2,89037175789616;2,82731362192902
"Pisek";1,62924053973028;2,83321334405622;2,82731362192902
"Pisek";1,7404661748405;2,54944517092557;2,82731362192902
"Pisek";0,8754687373539;2,79728133483015;2,83321334405622
"Pisek";1,56234630490025;2,65324196460721;2,83321334405622
"Pisek";1,56234630490025;2,65324196460721;2,83321334405622
"Pisek";1,66770682055808;2,73436750941958;2,83321334405622
"Pisek";1,66770682055808;2,73436750941958;2,83321334405622
"Pisek";1,80828877117927;2,89591193827178;2,83321334405622
"Pisek";1,94591014905531;2,18605127673809;2,83321334405622
"Pisek";1,94876321803772;2,63905732961526;2,83321334405622
"Pisek";2,14006616349627;2,28238238567653;2,83321334405622
"Pisek";2,7408400239252;2,34180580614733;2,83321334405622
"Pisek";1,66203036255327;2,67414864942653;2,83907846350861
"Pisek";1,66203036255327;2,67414864942653;2,83907846350861
"Pisek";1,68639895357023;4,42723897749543;2,83907846350861
"Pisek";1,79175946922805;2,14006616349627;2,83907846350861
"Pisek";1,85629799036563;2,4423470353692;2,83907846350861
"Pisek";1,93152141160321;2,31253542384721;2,83907846350861
"Pisek";1,98787434815435;2,31253542384721;2,83907846350861
"Pisek";1,72988406550997;2,68784749378468;2,8449093838194
"Pisek";1,72988406550997;2,68784749378468;2,8449093838194
"Pisek";1,82454929205105;2,40694510831829;2,8449093838194
"Pisek";1,19392246847243;2,8449093838194;2,85070650150373
"Pisek";1,41098697371026;2,60268968544438;2,85070650150373
"Pisek";1,6094379124341;2,47653840011748;2,85070650150373
"Pisek";1,70474809223843;2,40694510831829;2,85070650150373
"Pisek";1,75785791755237;2,36085400111802;2,85070650150373
"Pisek";2,16332302566054;2,50959926237837;2,85070650150373
"Pisek";2,56494935746154;2,43361335540045;2,85070650150373
"Pisek";1,71559810826249;2,39789527279837;2,85186190313429
"Pisek";1,77495235091167;2,79728133483015;2,85647020622048
"Pisek";1,88706964903238;2,72785282839839;2,85647020622048
"Pisek";1,96009478404727;2,80336038090653;2,85647020622048
"Pisek";2,12823170584927;2,37024374146785;2,85647020622048
"Pisek";2,36085400111802;2,3887627892351;2,85647020622048
"Pisek";2,29253475714054;2,4423470353692;2,86220088092947
"Pisek";1,75785791755237;2,71469474382088;2,86789890204411
"Pisek";1,87180217690159;2,60268968544438;2,86789890204411
"Pisek";1,87180217690159;2,66025953726586;2,87356463957978
"Pisek";1,87180217690159;2,66025953726586;2,87356463957978
"Pisek";2,3887627892351;2,42480272571829;2,87356463957978
"Pisek";1,62924053973028;2,63188884013665;2,87919845729804
"Pisek";1,68639895357023;2,92316158071916;2,87919845729804
"Pisek";1,82454929205105;1,98787434815435;2,87919845729804
"Pisek";1,94591014905531;2,59525470695687;2,87919845729804
"Pisek";2,09186406167839;2,70136121295141;2,87919845729804
"Pisek";2,5014359517392;2,8154087194227;2,87919845729804
"Pisek";2,53369681395743;2,76631910922619;2,87919845729804
"Pisek";1,6094379124341;1,96009478404727;2,8848007128467
"Pisek";1,7227665977411;2,53369681395743;2,8848007128467
"Pisek";1,7404661748405;2,99573227355399;2,8848007128467
"Pisek";1,88403474533723;2,61006979274201;2,8848007128467
"Pisek";1,98787434815435;2,4932054526027;2,8848007128467
"Pisek";2,26176309847379;2,21920348405499;2,8848007128467
"Pisek";2,82731362192902;2,43361335540045;2,8848007128467
"Pisek";1,82454929205105;2,5014359517392;2,89037175789616
"Pisek";1,86097453824953;2,9338568698359;2,89037175789616
"Pisek";1,90210752639692;2,79116510781272;2,89037175789616
"Pisek";2,09186406167839;2,10413415427021;2,89037175789616
"Pisek";2,12823170584927;2,54160199346454;2,89037175789616
"Pisek";1,52605630349505;2,68102152871429;2,89591193827178
"Pisek";1,89911798754855;2,76631910922619;2,89591193827178
"Pisek";2,27624111765444;2,65324196460721;2,89591193827178
"Pisek";2,40694510831829;2,47653840011748;2,89591193827178
"Pisek";1,66770682055808;2,10413415427021;2,90142159408274
"Pisek";1,97408102602201;2,72129542785222;2,90142159408274
"Pisek";2,15176220325946;2,8094026953625;2,90142159408274
"Pisek";2,31253542384721;2,58021682959232;2,90142159408274
"Pisek";1,7227665977411;1,87180217690159;2,90690105984738
"Pisek";2,06686275947298;2,42480272571829;2,90690105984738
"Pisek";2,09186406167839;2,00148000021012;2,90690105984738
"Pisek";1,66770682055808;2,00148000021012;2,91235066461493
"Pisek";1,77495235091167;2,86220088092947;2,91235066461493
"Pisek";2,28238238567653;2,60268968544438;2,91235066461493
"Pisek";2,32238772029022;2,14006616349627;2,91235066461493
"Pisek";1,38629436111989;2,16332302566054;2,91777073208428
"Pisek";1,87180217690159;2,37954613413017;2,91777073208428
"Pisek";2,07944154167984;2,85070650150373;2,91777073208428
