-10,38081748;-7,951677043;0,574639902;4,977370628;4,885524393;2,007177624;-2,899798554;-5,250368963
-6,196528677;-2,485332381;2,531353501;3,882899235;7,466751856;-3,676046799;-5,313415972;-8,820847999
-9,839162457;-7,681270361;-1,150927573;3,203314768;5,645341726;3,299260192;-1,116899253;-5,555465656
-4,286552824;-2,619461919;0,697453421;3,640037483;3,759397654;-0,494111125;-3,199511331;-6,883832976
-6,228271791;-4,735062197;3,368118993;5,866594138;2,398442847;-0,493836928;-5,349210207;-7,021140547
-3,140910497;2,234370012;5,565098261;6,789744025;1,074624484;-3,598815466;-10,04987337;-10,7200367
-6,517007799;-1,916450424;1,574117766;3,92611872;2,946382505;-2,13752157;-3,087802283;-2,401779053
-5,547802722;-2,201815305;1,365831357;4,464439816;3,128611366;-1,290434791;-3,239279283;-6,575351346
-2,056929816;-0,299337737;2,260057641;6,338092085;3,674187057;-3,360225413;-7,415032825;-9,250663172
-4,305779641;-2,443968798;0,535899829;1,119476478;2,262312113;0,088161809;-0,374087739;-2,07565797
-6,897460608;-5,395594082;4,428212667;6,476394499;3,789216833;-0,964861738;-7,539258872;-8,419720266
-1,564733155;-0,048360548;2,182623851;3,091279243;2,244143387;0,24168874;-6,615987901;-8,385775608
-0,867063823;-0,289584662;5,180862868;3,745750222;2,102768085;-0,780882618;-9,67676464;-9,945733244
-5,428809949;-1,274325375;4,292566358;4,979801157;1,125513994;-1,187755436;-5,605936713;-8,441044092
0,319154353;2,326487642;2,952451289;2,394914713;1,982779286;-3,042890473;-4,957927106;-7,91803987
-1,234549097;-1,162005135;6,210456242;4,953801296;2,525042327;-2,557276889;-9,869878648;-10,09775227
-0,800209017;2,252737566;2,986237329;2,780514696;-0,585794007;0,148955578;-5,926925295;-7,841156316
-2,51420406;1,775191459;5,646887932;6,462598318;-0,50654816;-3,227793718;-8,103363021;-9,954885934
-2,049138194;1,562371906;3,536346943;8,700607076;2,769041481;-5,833567553;-8,713393341;-11,16610278
-4,944642115;-0,165386413;2,302519599;6,00754414;4,908744422;-1,178068501;-10,4504114;-9,945981238
-4,151416998;-3,437227669;6,856153087;6,833951247;-0,037394463;-5,671140003;-3,933877011;-5,051083248
-0,396218578;1,285433008;1,603456775;1,482655915;1,354440623;0,310652748;-4,699384385;-7,029496851
-8,757942753;-3,906306631;-0,633810004;3,506178705;5,110971777;1,776257889;-2,943538439;-6,821162205
-2,666262272;0,248816859;2,390984533;2,272781889;0,805638675;-1,112449787;-2,604728277;-5,69278082
-0,254286569;0,760079702;5,916266495;3,125426778;-0,992339089;-0,792517427;-7,309014006;-8,418355095
-4,377474261;-0,809948786;3,561396376;5,484973104;3,570355931;-3,10951738;-6,574259136;-9,375733989
-4,206144886;0,820018245;5,244125567;6,197108182;1,285570164;-6,689526393;-5,875038886;-3,795646391
-1,704133101;1,649209001;6,597793456;6,557237825;-1,55139803;-3,440393918;-8,024706528;-10,03458984
-6,273650301;-7,37391599;1,765085363;4,69603719;4,739064336;0,389644596;-4,744934999;-4,258142176
-4,615957763;-0,855531944;2,669540656;1,545629358;0,951301631;-2,119123388;-0,188965054;-2,437093011
