-3,592114602;3,257191256;5,428076778;5,144325237;1,773307045;-1,482664414;-11,68681392;-12,13777402
-10,14331834;-2,203679269;3,702326272;4,425201172;2,425245019;2,223229082;-9,082857293;-5,611613171
-1,598214819;2,835581441;5,753732104;4,681259585;2,521443385;-0,979151058;-13,88322921;-12,23834169
-5,880537126;-2,592896342;0,958212703;2,609623244;1,107866058;0,124152715;-0,519932602;-2,293369147
-12,4791535;-11,9513733;2,822288708;4,295288796;3,051221368;0,356621526;1,913194692;0,979249507
-3,668745639;-3,625856107;2,328980358;4,029952731;1,802937272;-2,830564733;-0,369262009;-4,334935015
-1,851513326;1,146173473;7,108326786;5,68089085;2,414798313;-8,160031382;-4,526283697;-12,52021993
-0,038563855;1,65112435;2,491615834;1,03211379;-0,646436338;-0,630481372;-1,968297235;-6,067526116
2,959258183;2,947050794;5,659493129;4,716160874;2,576140672;-2,677896577;-13,45475903;-12,76553601
1,535288326;2,249644168;4,639392911;4,252478327;1,520170583;-8,187128901;-4,798420526;-3,112474373
-2,520112834;0,371381062;2,467691466;2,40488007;1,472324401;-2,040165457;-3,569536008;-3,997768715
-7,278540025;-0,906065432;3,741104122;4,638954153;2,736775224;0,368528354;-6,811116159;-11,74318235
-7,813630744;0,025670164;7,529001425;5,995154332;5,130233893;-3,828417338;-12,13077783;-12,45407087
-1,205526228;1,054378113;3,407539524;2,98313769;0,028500539;-1,163551033;-6,600508217;-3,469093724
-4,080741129;-1,454206635;1,194772765;1,595297918;1,713191003;0,189275818;-1,623590042;-3,841278027
1,626243506;2,191166884;4,634730462;4,054995003;1,765371959;-0,068134387;-12,46770988;-12,23404662
1,011997934;2,961864352;5,375192805;4,017824146;2,933124136;-1,770808632;-13,12187604;-12,35797192
-7,862516446;-0,888884851;1,263305403;2,937788318;1,561638047;1,381416381;-4,388751266;-3,014655768
1,741459349;3,948713319;6,821628712;5,487853946;4,827488929;-7,491608191;-12,41048329;-13,75400959
-0,765264943;-0,459482594;1,586814784;1,910067896;0,267951248;-1,254995304;-1,313951289;-3,217383162
-0,153958944;2,865524364;4,056290589;4,480678078;-0,176530245;-0,00758433;-8,918332918;-12,79898623
-0,341313913;1,101769239;2,803945723;2,752068034;0,064102864;-0,626472282;-3,911525312;-9,020106958
-3,186598166;0,794089226;3,913527674;3,856724173;1,165001852;-1,408590244;-5,166813578;-10,6479435
0,633344097;1,85575823;4,271069049;3,705732415;2,73088851;-9,362706326;-1,566123461;-5,247564576
-2,840288278;-0,880069547;1,953749302;2,249973458;1,457826292;0,264324815;-2,26557803;-8,64603817
-4,960663765;1,535820469;5,878541292;5,64223314;4,982684446;-3,147955084;-12,87032061;-12,43684733
-4,66829352;-0,074133479;2,903293425;3,595435805;-0,373396973;0,695949264;-2,520276243;-10,6067316
-1,821652474;0,383067513;3,441197873;4,306371349;1,950994327;0,739404201;-8,823002848;-12,61238011
0,579978483;1,294432814;2,906569725;2,882651379;0,599058837;-2,885996848;-2,820798893;-8,034095607
-5,133737136;-1,976769052;2,108338567;3,687108045;2,151375164;-0,801561371;-3,636633596;-5,075238788
-2,769120967;-0,282429027;2,303715291;1,930742539;1,037867379;-0,517731043;-3,470130056;-3,989543366
1,473970912;3,088812337;3,542569857;3,615103631;0,752031748;0,527200779;-10,41581422;-12,13068518
-1,215940917;-0,241649676;1,496709437;1,548242761;-0,455730491;-0,706254348;-1,165160537;-1,619340734
-1,80995199;-1,118009555;0,696717218;1,420265759;-0,190584114;-0,488485586;0,115522883;-0,498814499
-0,099747217;0,596706424;2,337366866;2,178968649;1,222681081;-1,248454861;-3,885341688;-6,79466746
2,888934529;3,506379805;4,352124145;2,846526295;1,058644516;0,402754368;-11,85506227;-12,17171757
-12,28606161;-4,259464916;3,515048684;4,186591875;1,885093487;-0,247676405;0,455884064;-8,123949608
2,52397339;3,80858492;4,459200944;2,793066736;2,035426558;-1,296546963;-10,97115049;-12,17228407
-3,987857388;-1,168173655;5,488811882;3,810474056;3,552373687;0,313396461;-10,65174166;-11,86748024
1,815126401;2,979329722;4,274679918;4,833762871;0,734120683;-0,058783496;-12,51819612;-12,08873354
-4,091082611;-0,204397301;3,814040152;3,372750428;0,758153749;-3,504327039;-2,17418626;-4,473602135
-8,629454474;-0,635690987;10,51164279;6,801256594;4,620035994;-7,185373084;-10,7704017;-12,80104704
-10,0933974;-11,31700271;6,285006911;8,242839257;1,952774911;1,082223538;-4,025773255;-11,90958453
2,415576914;3,726209884;4,491994835;3,79202223;-0,912771615;-1,068897022;-8,366459105;-12,04212376
-0,61885941;3,135168281;7,175805046;6,221826049;4,916018738;-7,37226613;-12,35936555;-13,75689717
-3,759604829;0,102725639;4,898597198;3,599967401;2,023178996;-0,499457969;-6,897348789;-12,71800575
-0,163223132;0,627039735;2,893872791;4,029121202;3,565771117;-0,902055945;-9,002333583;-11,84631667
-12,61966578;-9,156910358;2,707371456;3,018502123;3,826384564;1,595930382;0,270280769;-3,051640614
-3,579700301;-0,078637023;4,414344206;3,494730662;3,413864592;-4,555022079;-2,768934143;-11,02890951
-12,2711846;-9,831042007;2,767198617;3,558178664;4,582822895;2,504036787;-0,085384964;-8,132672349
-1,231888101;0,903968429;3,422751956;4,495788637;2,171906556;-1,97663189;-6,323232199;-12,27103014
